StationID,Station
8029005,Oetisheim
8029006,Mühlacker
8029007,Illingen (Württ)
8029010,Sersheim
8029011,Sachsenheim
8029014,Bietigheim-Bissingen
8029015,Tamm(Württ)
8029016,Asperg
8029017,Ludwigsburg Pbf
8029026,Kornwestheim Pbf
8029027,Stuttgart-Zazenhausen
8029028,Stuttgart-Münster
8029029,Stuttgart Ebitzweg
8029030,Stuttgart Hbf (S-Bahn)
8029031,Stuttgart-Feuerbach
8029033,Stuttgart Nord
8029034,Stuttgart Hbf
8029038,Stuttgart-Zuffenhausen
8029041,Stuttgart-Bad Cannstatt
8029044,Stuttgart-Österfeld
8029045,Stuttgart-Untertürkheim
8029050,Amstetten(W) Lokalbahn
8029052,Stuttgart-Obertürkheim
8029053,Esslingen-Mettingen
8029055,Esslingen (Neckar)
8029056,Oberesslingen
8029057,Esslingen-Zell
8029058,Altbach
8029060,Plochingen
8029061,Reichenbach an der Fils
8029062,Ebersbach an der Fils
8029063,Uhingen
8029064,Faurndau
8029066,Göppingen
8029069,Sindelfingen(Württ)
8029075,Eislingen (Fils)
8029076,Salach
8029077,Süssen
8029083,Gingen(Fils)
8029084,Kuchen
8029085,Geislingen (Steige) West
8029086,Geislingen (Steige)
8029096,Amstetten(Württ)
8029097,Urspring
8029098,Lonsee
8029099,Westerstetten
8029100,Beimerstetten
8029103,Ulm Hbf
8029163,Friedrichshafen-Hafen
8029168,Langenargen
8029170,Kressbronn
8029178,"Reichenbach a.d. Fils, Bahnhof"
8029284,Wernau (Neckar)
8029285,Wendlingen (Neckar)
8029286,Kirchheim(Teck)-Ötlingen
8029287,Kirchheim (Teck)
8029288,Kirchheim(Teck) Süd
8029289,Dettingen(Teck)
8029290,Owen(Teck)
8029291,Brucken
8029292,Unterlenningen (D)
8029293,Oberlenningen
8029367,Stuttgart-Vaihingen
8029369,Leinfelden
8029373,Stuttgart-Schwabstrasse
8029374,Stuttgart Feuersee
8029375,Stuttgart Stadtmitte
8029376,Stuttgart Hbf (Tief)
8029377,Stuttgart-Neckarpark
8029381,Stuttgart-Rohr
8029382,Hulb
8029383,Böblingen
8029384,Weilimdorf
8029391,Ehningen(b Böblingen)
8029392,Gärtringen
8029393,Nufringen
8029394,Herrenberg
8029395,Gäufelden
8029396,Bondorf (b Herrenberg)
8029397,Ergenzingen
8029398,Eutingen im Gäu
8029399,Horb
8029403,Sulz (Neckar)
8029406,Oberndorf (Neckar)
8029411,Rottweil
8029414,Aldingen(b Spaichingen)
8029416,Spaichingen
8029429,Tuttlingen
8029440,Neuwirtshaus Porscheplatz
8029441,Korntal
8029442,Ditzingen
8029443,Höfingen
8029444,Leonberg
8029445,Rutesheim
8029446,Renningen
8029447,Malmsheim
8029448,Weil der Stadt
8029453,Magstadt
8029454,Maichingen
8029456,Bad Wildbad Bf
8029461,Neuenbürg(Enz)
8029486,Hochdorf (b Horb)
8029488,Bittelbronn
8029489,Schopfloch (b Freudenstadt)
8029490,Dornstetten
8029492,Freudenstadt Hbf
8029493,Freudenstadt Stadt
8029497,Enzberg
8029498,Niefern
8029499,Eutingen (Baden)
8029501,Pforzheim Hbf
8029502,Ispringen
8029503,Ersingen
8029504,Bilfingen
8029505,Königsbach (Baden)
8029506,Wilferdingen-Singen
8029512,Stuttgart Nürnberger Str.
8029513,Stuttgart-Sommerrain
8029514,Fellbach
8029515,Waiblingen
8029516,Rommelshausen
8029518,Stetten-Beinstein
8029519,Endersbach
8029520,Beutelsbach
8029521,Grunbach
8029522,Geradstetten
8029523,Winterbach(b Schorndorf)
8029524,Weiler(Rems)
8029525,Schorndorf
8029536,Urbach (b Schorndorf)
8029537,Plüderhausen
8029538,Waldhausen (b Schorndorf)
8029539,Lorch (Württ)
8029541,Schwäbisch Gmünd
8029543,Böbingen (Rems)
8029546,Mögglingen (b Gmünd)
8029549,Aalen
8029550,Wasseralfingen
8029551,Hofen (b Aalen)
8029552,Goldshöfe
8029554,Westhausen
8029555,Lauchheim
8029557,Aufhausen(Württ)
8029558,Bopfingen
8029559,Trochtelfingen (Bopf)
8029560,Pflaumloch
8029569,Goldberg(Württ)
8029572,Neustadt-Hohenacker
8029573,Schwaikheim
8029574,Winnenden
8029575,Nellmersbach
8029576,Maubach
8029577,Backnang
8029580,Oppenweiler (Württ)
8029581,Sulzbach (Murr)
8029583,Murrhardt
8029584,Fornsbach (D)
8029585,Fichtenberg
8029587,Gaildorf West
8029590,Favoritepark
8029591,Freiberg (Neckar)
8029592,Benningen (Neckar)
8029593,Marbach (Neckar)
8029594,Erdmannhausen
8029595,Kirchberg (Murr)
8029596,Burgstall(Murr)
8029611,Besigheim
8029612,Walheim (Württ)
8029613,Kirchheim (Neckar)
8029614,Lauffen (Neckar)
8029625,Nordheim (Württ)
8029629,Heilbronn Hbf
8029634,Heilbronn Sülmertor
8029635,Neckarsulm
8029636,Bad Friedrichshall-Kochendorf
8029637,Bad Friedrichshall-Jagstfeld
8029639,Untergriesheim
8029640,Herbolzheim (Jagst)
8029641,Neudenau
8029642,Siglingen
8029643,Züttlingen
8029644,Möckmühl
8029645,Roigheim
8029646,Sennfeld
8029647,Adelsheim Ost
8029654,Weinsberg
8029657,Willsbach
8029660,Bretzfeld
8029661,Öhringen Hbf
8029662,Neuenstein
8029663,Waldenburg (Württ)
8029676,Schwäbisch Hall
8029678,Schwäbisch Hall-Hessental
8029683,Eckartshausen-Ilshofen
8029685,Crailsheim
8029718,Satteldorf
8029720,Rot am See
8029722,Blaufelden
8029723,Stuttgart-Universität
8029724,Echterdingen
8029725,Stuttgart Flughafen
8029730,Schrozberg
8029732,Niederstetten
8029734,Laudenbach (Württ)
8029735,Weikersheim
8029736,Elpersheim
8029737,Markelsheim
8029738,Igersheim
8029740,Bad Mergentheim
8029741,Edelfingen
8029743,Osterburken
8029745,Rosenberg(Baden)
8029747,Eubigheim
8029749,Boxberg-Wölchingen
8029753,Königshofen (Baden)
8029754,Lauda
8029756,Gerlachsheim
8029757,Grünsfeld
8029758,Zimmern(Main-Tauber)
8029759,Wittighausen
8029760,Gaubüttelbrunn
8029761,Kirchheim (Unterfr)
8029763,Geroldshausen
8029765,Distelhausen
8029766,Tauberbischofsheim
8029769,Hochhausen(Tauber)
8029770,Gamburg (Tauber)
8029771,Bronnbach (Tauber)
8029772,Reicholzheim
8029773,Wertheim
8029774,Wertheim Glashütte
8029775,Niklashausen
8029776,Dittigheim
8029779,Vaihingen (Enz)
8029789,Oberaichen
8030446,Neuenburg(Baden)
8031280,Münchweiler(Alsenz)
8032089,Ludwigshafen(Rhein) BASF Nord
8032637,Maximiliansau West
8033686,Stuttgart Universität
8033764,Horb-Altheim Heiligenfeld
8034504,Ludwigshafen(Rhein) BASF Mitte
8035933,Steinfeld(Pfalz)
8035934,Schweighofen
8036417,Steinweiler
8037739,Lebach-Jabach
8038379,Überlingen
8039277,Bruchsal-Bildungszentrum
8039278,Graben-Neudorf Nord
8039280,Herxheim/Berg
8040606,Karlsruhe-Albtalbf
8047816,Riegel-Malterdingen NE
8050774,"Baden-Baden, Bahnhof"
8050802,Neckarbischofsheim Stadt
8050803,Neckarbischofsheim Helmhof
8050804,Untergimpern
8050805,Obergimpern
8050806,Siegelsbach
8050807,Hüffenhardt
8050809,Neidenstein
8050810,Waibstadt
8050811,Eschelbronn
8050812,Helmstadt(Baden)
8050813,Aglasterhausen
8051501,Mannheim Hbf Bahnhofsvorplatz
8056160,"Waiblingen, Bahnhof"
8056231,Geradstetten Abzw. Bahnhof
8057019,Meersburg(Bodensee)
8059201,Bad Dürkheim Bahnhof
8059212,Ludwigshafen(Rhein) Hbf (Tram)
8060978,Weil am Rhein Gartenstadt
8060979,Weil am Rhein Pfädlistrasse
8061033,LAUTERBOURG (FR)
8061185,Weinheim(Bgstr) Luisenstrasse
8061568,"Rommelshausen, Bahnhof"
8062851,Dahn (D) Süd
8062852,Bruchweiler (D)
8062853,Hinterweidenthal-Ort
8062854,Dahn (D)
8063365,Singen (Htw)-Landesgartenschau
8063534,Wackershofen
8063735,Merzig(Saar)-Stadtmitte
8063797,Offenburg Kreisschulzentrum
8064136,"Mainau, Haupteingang (Bus)"
8064613,Maximiliansau-Im Rüsten
8064614,Neuburg(Rhein)
8064615,Berg (Pfalz)
8064619,Filderstadt (D)
8065122,Eiswoog
8066075,Raumünzbach
8066083,Freudenstadt Schulzentrum/Bad
8066084,Freudenstadt Industrie
8066175,Mühlacker Rösslesweg
8067016,Frankfurt (Main) Hbf (Tief)
8069220,Lörrach Dammstrasse
8069221,Lörrach Museum/Burghof
8069604,Speyer Nord/West
8069605,Ludwigshafen(Rhein) Mitte
8069606,Heidelberg Weststadt/Südstadt
8069607,Heidelberg-Orthopädie
8069608,Neckargemünd Altstadt
8069609,Mosbach(Baden) West
8069685,München Hbf Gl. 5-10
8070375,"Offenburg, Bahnhof Ost"
8070924,"Bad Rappenau, Busbahnhof"
8070939,Frankenthal Süd
8070943,Dienheim
8071187,"Malsch, Bahnhof (Industrie)"
8071189,"Rastatt, Bahnhof Ost"
8072110,Friedrichshafen Hafen (Schiff)
8072140,"Steinach (Baden), Bahnhof"
8072181,Friedrichsthal(Saar) Mitte
8072472,Nürnberg Schweinau (U)
8073052,Wörth(Rhein) Mozartstrasse
8073478,Ellental (D)
8079281,"Trasadingen, Abzw. Bahnhof"
8079458,Heilbronn Bahnhofsvorplatz
8079917,Boppard (Schiff)
8079941,Mainz (Schiff)
8080100,Wutöschingen
8080106,Frankfurt(M)Hbf Mannheimerstr.$Frankfurt (Main) Hbf Mannheimerstrasse$<2>
8080251,Konstanz-Fürstenberg
8080318,Mering-St. Afra
8080660,Wallhausen(Württ)
8080661,Gennweiler (D)
8081357,Trier-Nord Nells Park
8081518,"Freudenstadt, Stadtbhf./ZOB"
8081521,"Hausach, Bahnhof"
8082531,"Offenburg, Bahnhof/Alter ZOB"
8083840,Schopfheim-West
8083846,Lörrach Schwarzwaldstrasse
8085022,Lauchringen West
8085225,Öhringen-Cappel
8086139,Miesenbach
8087021,Riehen Niederholz
8088575,Eggingen
8089303,"Memmingen, Bahnhof"
8089477,Stuttgart-Obertürkheim (Bus)
8090289,Reichenberg(Unterfranken)
8090799,"Freiburg (D), Hauptbhf/ZOB (1)"
8090815,"Freiburg (D), Hauptbhf/ZOB (2)"
8091764,Renningen-Süd
8091874,Burbach Mitte
8091916,Neckarbischofsheim Nord
8091925,Hauenstein(Pfalz)-Mitte
8092077,Germersheim Mitte
8092079,Neustadt (Weinstr) Süd
8092109,Annweiler-Sarnstall
8092895,Grüntal-Wittlensweiler
8094402,Bruchsal Am Mantel
8094403,Bruchsal Sportzentrum
8097911,Maichingen Nord
8098597,München Hbf Nord
8098610,München ZOB (Hackerbrücke)
8099033,Moosbachtal
8099162,Heidelberg Hbf Vorplatz
8099197,Karlsruhe-Durlach Albtalbf.
8099273,Friedrichstal(Baden) Nord (1)
8099274,Friedrichstal(Baden) Nord (2)
8099960,Schopfheim West
8099972,Singen (Htw) Landesgartenschau
8099982,Konstanz-Wollmatingen
8099985,Singen (Htw) Industriegebiet
8099992,Mainau (Bodensee)
8099998,Überlingen Hafen
8100109,"Ebersbach an der Fils, Bahnhof"
8101114,Salzburg Hbf$Salisburgo Centrale$<4>
8101212,Landeck-Zams
8101236,Feldkirch
8101237,Forst (FL) Hilti
8101241,Schaanwald
8101242,Nendeln
8101243,Schaan-Vaduz
8101841,Nauders Bergkastelbahn
8101860,Prutz Postamt
8101876,Pfunds Kajetansbrücke
8101877,Nauders Hochfinstermünz
8101878,Nauders Unterdorf
8101879,Nauders Dorf
8101880,Nauders Mühle
8102327,Hohenems
8102329,Dornbirn
8102336,Bregenz
8102337,Dornbirn Schoren
8102338,Bregenz Hafen
8111864,Ried i Oberinntal Gemeindeamt
8131246,Landeck-Zams Busbahnhof
8131300,Salzburg Hbf Forum ÖPNV
8131301,Salzburg Hbf Südtiroler Platz
8161230,"Salzburg Hbf, Südtiroler Platz"
8162061,Salzburg Hbf (Lokalbahn)
8171028,Salzburg Hbf (Forum)
8181720,Bregenz Busbahnhof
8300001,Villadossola
8300002,Pallanzeno
8300003,Piedimulera
8300004,Pieve Vergonte
8300006,Ornavasso
8300007,Gravellona Toce
8300008,Omegna-Crusinaldo
8300010,Omegna
8300137,Aosta
8301003,Domodossola (I)
8301008,Vogogna Ossola
8301009,Premosello-Chiovenda
8301010,Cuzzago
8301016,Stresa
8301020,Arona
8301113,Luino (I)
8301139,Malpensa Aeroporto/Airport$Milano Airport$<4>$Milano Flughafen$<4>
8301200,Porto Ceresio
8301205,Varese
8301307,Como S. Giovanni
8301322,Monza
8301400,Chiavenna
8301440,Tirano FS
8301631,Milano Porta Genova
8301645,Milano Porta Garibaldi
8301662,Milano Porta Garibali Passante
8301700,Milano Centrale$Milan (I)$<4>
8301701,Milano Lambrate
8302200,Mals/Malles
8302593,Venezia S. Lucia
8322126,Milano Cadorna
8325251,Varese Nord
8325435,Como Nord Lago
8325635,Malpensa Aeroporto T1
8385217,Venezia Tronchetto (Bus)
8389056,Como S. Giovanni (Busbahnhof)
8500010,Basel SBB$Basilea FFS$<4>$Basle SBB$<4>$Bâle CFF$<4>
8500016,Basel St. Johann
8500019,Schweizerhalle
8500020,Muttenz
8500021,Pratteln
8500022,Frenkendorf-Füllinsdorf
8500023,Liestal
8500024,Lausen
8500025,Itingen
8500026,Sissach
8500027,Gelterkinden
8500028,Tecknau
8500031,Diepflingen
8500032,Sommerau
8500033,Rümlingen
8500034,Buckten
8500035,Läufelfingen
8500037,Trimbach
8500038,Basel St. Jakob
8500051,"Reinach BL, Dorf"
8500060,"Binningen, Schloss"
8500061,"Binningen, Bottmingermühle"
8500062,"Bottmingen, Schloss"
8500063,"Oberwil BL, Zentrum"
8500064,"Therwil, Zentrum"
8500065,"Ettingen, Bahnhof"
8500066,"Witterswil, Station"
8500067,"Bättwil, Dorf"
8500068,"Flüh, Bahnhof"
8500069,"Leymen, Station (F)"
8500070,"Rodersdorf, Station"
8500071,"Binningen, Dorenbach"
8500072,"Oberwil BL, Hüslimatt"
8500073,"Basel, Aeschenplatz"
8500076,"Münchenstein, Dorf"
8500077,"Arlesheim, Dorf"
8500078,Dornach
8500079,"Basel, Heuwaage"
8500080,Talhaus
8500081,Altmarkt
8500082,Bubendorf
8500083,Lampenberg-Ramlinsburg
8500084,Hölstein
8500085,Niederdorf
8500086,Oberdorf BL
8500087,Waldenburg
8500088,Oberdorf BL Winkelweg
8500089,Wasserfallen
8500090,Basel Bad Bf
8500092,Hölstein Süd
8500093,Hölstein Weidbächli
8500094,Hirschlang
8500095,"Münchenstein, Hofmatt"
8500096,"Basel, Dreispitz"
8500097,Reigoldswil LRW
8500100,Tavannes
8500101,Reconvilier
8500102,Malleray-Bévilard
8500103,Sorvilier
8500104,Court
8500105,Moutier
8500109,Delémont
8500113,Laufen
8500114,Zwingen
8500115,Grellingen
8500116,Duggingen
8500117,Aesch
8500118,Dornach-Arlesheim
8500119,Münchenstein
8500120,Courtételle
8500121,Courfaivre
8500122,Bassecourt
8500123,Glovelier
8500124,St-Ursanne
8500125,Courgenay
8500126,Porrentruy
8500127,Courtemaîche
8500128,Boncourt
8500130,Delle
8500135,Pontenet
8500136,Basel Dreispitz
8500138,"Basel, St-Louis Grenze$St. Louis Grenze$<4>"
8500141,Courchavon
8500143,Grandgourt
8500144,Buix
8500146,"Basel, Bhfeingang Gundeldingen$Basel, Bahnhofeingang Gundeldingen$<2>"
8500147,"Basel, Heiliggeistkirche"
8500159,Grenchen Nord
8500160,"Basel, IWB"
8500161,"Basel, Tellplatz"
8500162,Tramelan-Dessous
8500164,Tramelan-Chalet
8500165,Le Pied-d'Or
8500167,Les Breuleux-Eglise
8500169,Muriaux
8500170,Tramelan
8500171,Les Reussilles
8500172,La Chaux-des-Breuleux
8500173,Les Breuleux
8500174,Le Noirmont
8500175,Le Creux-des-Biches
8500176,Le Boéchet
8500177,Les Bois
8500178,La Ferrière
8500179,La Cibourg
8500180,La Large-Journée
8500181,La Chaux-d'Abel
8500182,Le Seignat
8500184,La Chaux-de-Fonds-Est
8500186,Alle
8500187,Vendlincourt
8500188,Bonfol
8500189,"Basel, Solothurnerstrasse"
8500190,Les Emibois
8500191,Saignelégier
8500192,Le Bémont
8500193,"Basel, Markthalle"
8500194,Pré-Petitjean
8500195,La Combe
8500196,Bollement
8500199,Combe-Tabeillon
8500200,Pieterlen
8500201,Lengnau
8500202,Grenchen Süd
8500203,Bettlach
8500204,Selzach
8500205,Bellach
8500206,Solothurn West
8500207,Solothurn
8500208,Luterbach-Attisholz
8500209,Deitingen
8500210,Wangen an der Aare
8500211,Niederbipp
8500212,Oensingen
8500213,Oberbuchsiten
8500214,Egerkingen
8500215,Hägendorf
8500216,Wangen bei Olten
8500217,Olten Hammer
8500218,Olten
8500220,Dotzigen
8500221,Büren an der Aare
8500230,"Lüsslingen, Käserei"
8500231,"Nennigkofen, Rössli"
8500233,"Reinach BL, Süd"
8500234,"Reinach BL, Surbaum"
8500235,"Münchenstein, Freilager"
8500236,"Basel, Denkmal"
8500237,"Basel, Bankverein"
8500252,Weissenstein
8500254,"Basel, Wiesenplatz"
8500255,"Aesch BL, Dorf"
8500256,"Muttenz, Dorf"
8500260,Crémines-Zoo
8500261,Langendorf
8500262,Lommiswil
8500263,Im Holz
8500264,Oberdorf SO
8500265,Gänsbrunnen
8500266,Corcelles BE
8500267,Crémines
8500268,Grandval
8500272,Solothurn Sternen
8500273,St. Katharinen
8500274,Feldbrunnen
8500275,Bei den Weihern
8500280,Solothurn Baseltor
8500283,Riedholz
8500285,Flumenthal
8500286,Attiswil
8500287,Wiedlisbach
8500288,Oberbipp
8500289,Buchli
8500292,Klus
8500293,Thalbrücke
8500294,Balsthal
8500300,Kaiseraugst
8500301,Rheinfelden
8500302,Möhlin
8500303,Mumpf
8500304,Eiken
8500305,Frick
8500309,Brugg AG
8500313,Rheinfelden Augarten
8500320,Stein-Säckingen
8500322,Laufenburg
8500329,Koblenz
8500371,"Wangen bei Olten, Bahnhof"
8500380,"Gunzgen, Zentrum"
8500381,"Hägendorf, Bodenmatt"
8500382,"Härkingen, Pflug"
8500383,"Kappel SO, Kreuz"
8500385,"Neuendorf, Kirche"
8500386,"Niederbuchsiten, Sonne"
8500387,"Rickenbach SO, Dorf"
8500388,"Wisen SO, Kirche"
8500453,"Solothurn, Spital"
8500454,"Bellach, Breitenfeld"
8500455,"Langendorf, Ladendorf"
8500456,"Oberdorf SO, Endhalt"
8500457,"Rüttenen, Dorf"
8500458,"Zuchwil, Rainstrasse"
8500459,"Kriegstetten, Dorfplatz"
8500460,"Recherswil, Dorf"
8500461,"Halten, Käserei"
8500462,Heinrichswil
8500463,"Winistorf, Mösli"
8500464,Burgäschi
8500465,Steinhof SO
8500466,"Hersiwil, Dorf"
8500467,"Zuchwil, Kornfeld"
8500468,"Zuchwil, Mc Donald's"
8500476,"Aeschi SO, Dorf"
8500477,"Bolken, Dorf"
8500478,Hüniken
8500479,"Niederönz, Post"
8500480,"Röthenbach b. H., Post"
8500485,"Derendingen, Pestalozziplatz"
8500487,St. Niklaus SO
8500488,"Horriwil, Post"
8500490,"Langendorf, Chutz"
8500494,"Solothurn, Amthausplatz"
8500497,"Winistorf, Dorf"
8500498,"Zuchwil, Aarmatt"
8500550,"Brugg AG, Brücke"
8500551,"Bözberg, Haldensteinstrasse"
8500552,"Rüfenach AG, Hinterrein"
8500553,"Oberflachs, Kasteln"
8500554,"Bözberg, Kirchbözberg"
8500555,"Lauffohr, Dorf"
8500556,"Mettau, Linde"
8500557,"Mettau, Post"
8500558,"Mönthal, Unterdorf"
8500559,"Umiken, Mühlehalde"
8500560,"Oberhofen AG, Ausserdorf"
8500561,"Remigen, Zentrum"
8500562,"Riniken, Post"
8500563,"Riniken, Gemeindehaus"
8500564,"Rüfenach AG, Dorf"
8500565,"Bözberg, Neustalden"
8500566,"Stilli, Villigerstrasse"
8500567,"Thalheim AG, Post"
8500568,"Remigen, Abzw. Ueberthal"
8500569,"Gansingen, Oberbüren"
8500570,"Bözberg, Ursprung"
8500571,"Veltheim AG, Unterdorf"
8500572,"Villigen, Post"
8500573,"Schinznach Dorf, Wallbach"
8500574,"Veltheim AG, Wildenstein"
8500575,"Brugg AG, Aare AG"
8500576,"Windisch, Zentrum"
8500577,"Windisch, Löwen"
8500578,"Windisch, Reformierte Kirche"
8500579,"Bözberg, Egenwil"
8500580,"Bözberg, Vierlinden"
8500581,"Oberflachs, Mitteldorf"
8500582,"Elfingen, Hiltematt"
8500583,"Frick, Bahnhof"
8500584,"Obermumpf, Alte Post"
8500585,"Ittenthal, Dorfmitte"
8500586,"Schupfart, Dorf"
8500588,"Rheinsulz, Dorf"
8500589,"Sulz AG, Bütz"
8500591,"Asp AG, Abzw."
8500592,"Küttigen, Abzw. Giebel"
8500593,"Oberhof, Rohr"
8500595,"Hornussen, Unterdorf"
8500596,"Boningen, Kreuzplatz"
8500597,"Ramiswil, Dorf"
8500598,"Olten, Postplatz"
8500599,Salhöhe
8500650,"Courroux, poste"
8500651,"Vicques, poste"
8500652,"Montavon, village"
8500653,Ocourt
8500654,"Roggenburg, Dorf"
8500655,"Bärschwil, Dorf"
8500656,"Epiquerez, village"
8500657,"Montenol, école"
8500658,"Epauvillers, poste"
8500659,"Boécourt, bureau communal"
8500660,Séprais
8500662,Montignez
8500663,"Montsevelier, poste"
8500664,"Movelier, poste"
8500665,"Vermes, poste"
8500666,"Châtillon JU, bas du village"
8500667,Courcelon
8500668,"Develier, poste"
8500669,"Rossemaison, école/poste"
8500671,"Develier, Sur Cré"
8500673,"Nenzlingen, Unterdorf"
8500674,"Balsthal, Bahnhof"
8500676,"Perrefitte, poste"
8500677,"Damphreux, Sous la Côte"
8500679,"Mariastein, Klosterplatz"
8500680,"Moutier, Hôtel de Ville"
8500681,"Buus, Tagungszentrum Waldegg"
8500682,Basel EuroAirport$Basel Flughafen$<4>$Basilea Aeroporto$<4>$Basle Airp.$<4>$Bâle Aérop.$<4>
8500683,"Windisch, Dägerli"
8500684,"Niederwil SO, Feuerwehrmagazin"
8500685,"Oensingen, Bauamt"
8500686,"Dittingen, Himmelrich"
8500687,"Küttigen, Benken-Klus"
8500688,"Liesberg, Riederwald"
8500689,"Liesberg, Dorfplatz"
8500690,"Möhlin, Post"
8500691,"Dornach, Kirche"
8500692,"Dornach, Bahnhof"
8500693,"St. Pantaleon, Degenmatt"
8500695,"Metzerlen, Challstrasse"
8500697,"Hofstetten SO, Mariasteinstr."
8500698,"Hubersdorf, Dietrich"
8500699,"Günsberg, Glutzenberg"
8500700,"Saignelégier, La Theurre"
8500701,"Gänsbrunnen, Wirtshof"
8500710,Moosalp
8500711,"Biel-Benken BL, Dorf"
8500729,"Tramelan, garage CJ"
8500730,"Dully, Bourg d'Amont"
8500731,"Tartegnin, village"
8500732,"Vinzel, village"
8500733,"Luins, village"
8500734,"Bougy-Villars, centre"
8500736,"Mont-sur-Rolle, Bugnaux"
8500737,"Mont-sur-Rolle, église"
8500738,"Gilly, village"
8500739,"Les Cerniers, restaurant"
8500740,"Champoussin, village"
8500742,"Chenarlier, école"
8500743,"Choëx, école"
8500745,"Les Giettes, anc. poste"
8500746,La Loëx
8500748,Thiésaz
8500750,"Balm b. Günsberg, Dorf"
8500751,"Bellelay, poste"
8500752,"Breitenbach, Dorfplatz"
8500753,"Bretzwil, Dorf"
8500754,"Brislach, Dorf"
8500755,"Büsserach, Post"
8500756,Les Cerlatez
8500757,"Erschwil, Dorf"
8500758,"Les Genevez JU, poste"
8500759,"Goumois, douane"
8500760,"Günsberg, Dorfplatz"
8500761,"Herbetswil, Dorf"
8500762,"Holderbank SO, Dorfplatz"
8500763,"Langenbruck, Dorf"
8500764,"Beinwil SO, Neuhüsli"
8500765,"Nunningen, Post"
8500766,"Beinwil SO, Oberbeinwil"
8500767,"Bözberg, Gemeindehaus"
8500768,Passwang
8500769,"Les Pommerats, village"
8500770,"Beinwil SO, Reh"
8500772,"Wegenstetten, Post"
8500773,"Welschenrohr, Post"
8500774,"Mümliswil, Post"
8500775,"Seewen SO, Herrenmatt"
